Species	gtdb_taxonomy	genus	sp	accession	gtdb_type_species_of_genus	Oxygen tolerance raw	Oxygen tolerance	random_id
Janibacter anophelis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__Janibacter anophelis	g__Janibacter	s__Janibacter anophelis	RS_GCF_001570945.1	f	aerobe	aerobe	3150
Desulfovibrio ferrophilus	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio_Q;s__Desulfovibrio_Q ferrophilus	g__Desulfovibrio_Q	s__Desulfovibrio_Q ferrophilus	RS_GCF_003966735.1	f	anaerobe	anaerobe	3148
Amphibacillus jilinensis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Amphibacillaceae;g__Amphibacillus_C;s__Amphibacillus_C jilinensis	g__Amphibacillus_C	s__Amphibacillus_C jilinensis	RS_GCF_000306965.1	f	facultative anaerobe	aerobe	3145
Reichenbachiella versicolor	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Reichenbachiella;s__Reichenbachiella versicolor	g__Reichenbachiella	s__Reichenbachiella versicolor	RS_GCF_003171675.1	f	aerobe	aerobe	3145
Herminiimonas arsenicoxydans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas arsenicoxydans	g__Herminiimonas	s__Herminiimonas arsenicoxydans	RS_GCF_000026125.1	f	aerobe	aerobe	3144
Silvimonas amylolytica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinibacteraceae;g__Silvimonas;s__Silvimonas amylolytica	g__Silvimonas	s__Silvimonas amylolytica	GB_GCA_014645555.1	f	facultative anaerobe	aerobe	3139
Alkaliphilus peptidifermentans	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Alkaliphilus_C;s__Alkaliphilus_C peptidifermentans	g__Alkaliphilus_C	s__Alkaliphilus_C peptidifermentans	RS_GCF_900101495.1	f	anaerobe	anaerobe	3139
Tumebacillus flagellatus	d__Bacteria;p__Firmicutes;c__Alicyclobacillia;o__Tumebacillales;f__Tumebacillaceae;g__Tumebacillus;s__Tumebacillus flagellatus	g__Tumebacillus	s__Tumebacillus flagellatus	RS_GCF_000714935.1	f	aerobe	aerobe	3139
Clostridium lundense	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AO;s__Clostridium_AO lundense	g__Clostridium_AO	s__Clostridium_AO lundense	RS_GCF_000619945.1	f	anaerobe	anaerobe	3131
Brachybacterium endophyticum	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium endophyticum	g__Brachybacterium	s__Brachybacterium endophyticum	RS_GCF_003130585.1	f	aerobe	aerobe	3129
Parvularcula lutaonensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Parvularcula;s__Parvularcula lutaonensis	g__Parvularcula	s__Parvularcula lutaonensis	GB_GCA_014651915.1	f	aerobe	aerobe	3128
Pyrobaculum aerophilum	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__Pyrobaculum aerophilum	g__Pyrobaculum	s__Pyrobaculum aerophilum	RS_GCF_000007225.1	f	anaerobe	anaerobe	3126
Thermococcus litoralis	d__Archaea;p__Methanobacteriota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A litoralis	g__Thermococcus_A	s__Thermococcus_A litoralis	RS_GCF_000246985.2	f	anaerobe	anaerobe	3126
Clostridium frigidicarnis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_Z;s__Clostridium_Z frigidicarnis	g__Clostridium_Z	s__Clostridium_Z frigidicarnis	RS_GCF_900111985.1	f	anaerobe	anaerobe	3123
Conyzicola nivalis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Conyzicola;s__Conyzicola nivalis	g__Conyzicola	s__Conyzicola nivalis	GB_GCA_014639655.1	f	aerobe	aerobe	3115
Ferrimonas marina	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Ferrimonas;s__Ferrimonas marina	g__Ferrimonas	s__Ferrimonas marina	RS_GCF_900129905.1	f	aerobe,facultative anaerobe	aerobe	3114
Colwellia sediminilitoris	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Cognaticolwellia;s__Cognaticolwellia sediminilitoris	g__Cognaticolwellia	s__Cognaticolwellia sediminilitoris	GB_GCA_002104535.1	f	aerobe	aerobe	3113
Planococcus halocryophilus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planococcus;s__Planococcus halocryophilus	g__Planococcus	s__Planococcus halocryophilus	RS_GCF_001687585.2	f	aerobe	aerobe	3107
Arthrobacter castelli	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_C;s__Arthrobacter_C castelli	g__Arthrobacter_C	s__Arthrobacter_C castelli	RS_GCF_000430705.1	f	aerobe	aerobe	3103
Thermocrinis minervae	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Thermocrinis_A;s__Thermocrinis_A minervae	g__Thermocrinis_A	s__Thermocrinis_A minervae	RS_GCF_900142435.1	f	microaerophile	aerobe	3102
Megasphaera micronuciformis	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	g__Anaeroglobus	s__Anaeroglobus micronuciformis	RS_GCF_000165735.1	f	anaerobe	anaerobe	3098
Pseudonocardia endophytica	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Pseudonocardia;s__Pseudonocardia endophytica	g__Pseudonocardia	s__Pseudonocardia endophytica	RS_GCF_004339565.1	f	aerobe	aerobe	3095
Leucothrix arctica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Leucothrix;s__Leucothrix arctica	g__Leucothrix	s__Leucothrix arctica	RS_GCF_003172895.1	f	aerobe	aerobe	3093
Desulfovibrio zosterae	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Maridesulfovibrio;s__Maridesulfovibrio zosterae	g__Maridesulfovibrio	s__Maridesulfovibrio zosterae	RS_GCF_000425265.1	f	anaerobe	anaerobe	3091
Arthrobacter ruber	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_D;s__Arthrobacter_D ruber	g__Arthrobacter_D	s__Arthrobacter_D ruber	RS_GCF_002954225.1	f	obligate aerobe	aerobe	3090
Formosa agariphila	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__Formosa agariphila	g__Formosa	s__Formosa agariphila	RS_GCF_000723205.1	f	aerobe,facultative anaerobe	aerobe	3088
Kytococcus schroeteri	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Kytococcus;s__Kytococcus schroeteri	g__Kytococcus	s__Kytococcus schroeteri	RS_GCF_002847825.1	f	aerobe,microaerophile	aerobe	3084
Rhodoluna limnophila	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna;s__Rhodoluna limnophila	g__Rhodoluna	s__Rhodoluna limnophila	RS_GCF_005845365.1	f	aerobe	aerobe	3082
Croceicoccus ponticola	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceicoccus;s__Croceicoccus ponticola	g__Croceicoccus	s__Croceicoccus ponticola	RS_GCF_004004515.1	f	aerobe	aerobe	3078
Providencia heimbachae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia heimbachae	g__Providencia	s__Providencia heimbachae	RS_GCF_001655055.1	f	aerobe	aerobe	3077
Tsukamurella spumae	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Tsukamurella;s__Tsukamurella spumae	g__Tsukamurella	s__Tsukamurella spumae	RS_GCF_012396015.1	f	aerobe	aerobe	3065
Methanobacterium bryantii	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D bryantii	g__Methanobacterium_D	s__Methanobacterium_D bryantii	RS_GCF_002287175.1	f	anaerobe	anaerobe	3059
Aeromicrobium tamlense	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium tamlense	g__Aeromicrobium	s__Aeromicrobium tamlense	RS_GCF_013408555.1	f	aerobe	aerobe	3052
Pectinatus frisingensis	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Pectinatus;s__Pectinatus frisingensis	g__Pectinatus	s__Pectinatus frisingensis	RS_GCF_014076555.1	f	anaerobe	anaerobe	3049
Eubacterium ramulus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	g__Eubacterium_I	s__Eubacterium_I ramulus	RS_GCF_000469345.1	f	anaerobe	anaerobe	3048
Sulfurospirillum halorespirans	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__Sulfurospirillum halorespirans	g__Sulfurospirillum	s__Sulfurospirillum halorespirans	RS_GCF_001723605.1	f	anaerobe	anaerobe	3046
Mycetocola manganoxydans	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola_A;s__Mycetocola_A manganoxydans	g__Mycetocola_A	s__Mycetocola_A manganoxydans	RS_GCF_003667545.1	f	aerobe	aerobe	3045
Aquitalea denitrificans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea denitrificans	g__Aquitalea	s__Aquitalea denitrificans	RS_GCF_009856625.1	f	facultative anaerobe	aerobe	3041
Citrobacter braakii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	g__Citrobacter	s__Citrobacter braakii	RS_GCF_002075345.1	f	aerobe	aerobe	3036
Cobetia crustatorum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__Cobetia crustatorum	g__Cobetia	s__Cobetia crustatorum	RS_GCF_000591415.1	f	aerobe	aerobe	3033
Thermovibrio ammonificans	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__Thermovibrio ammonificans	g__Thermovibrio	s__Thermovibrio ammonificans	RS_GCF_000185805.1	f	anaerobe	anaerobe	3028
Halopiger aswanensis	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halopiger;s__Halopiger aswanensis	g__Halopiger	s__Halopiger aswanensis	RS_GCF_003610195.1	f	aerobe	aerobe	3017
Nitrosopumilus adriaticus	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus adriaticus	g__Nitrosopumilus	s__Nitrosopumilus adriaticus	RS_GCF_000956175.1	f	aerobe	aerobe	3012
Knoellia remsis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__Knoellia remsis	g__Knoellia	s__Knoellia remsis	RS_GCF_003002895.1	f	aerobe	aerobe	2999
Sulfurospirillum barnesii	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__Sulfurospirillum barnesii	g__Sulfurospirillum	s__Sulfurospirillum barnesii	RS_GCF_000265295.1	f	anaerobe	anaerobe	2996
Jeotgalicoccus schoeneichii	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus_A;s__Jeotgalicoccus_A schoeneichii	g__Jeotgalicoccus_A	s__Jeotgalicoccus_A schoeneichii	RS_GCF_014635565.1	f	aerobe	aerobe	2995
Leuconostoc inhae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc inhae	g__Leuconostoc	s__Leuconostoc inhae	RS_GCF_000166735.1	f	anaerobe	anaerobe	2993
Clostridium tepidiprofundi	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AC;s__Clostridium_AC tepidiprofundi	g__Clostridium_AC	s__Clostridium_AC tepidiprofundi	RS_GCF_001594005.1	f	anaerobe	anaerobe	2992
Belnapia rosea	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Belnapia;s__Belnapia rosea	g__Belnapia	s__Belnapia rosea	RS_GCF_900101615.1	f	aerobe	aerobe	2990
Brachybacterium muris	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium muris	g__Brachybacterium	s__Brachybacterium muris	RS_GCF_000338055.1	f	microaerophile	aerobe	2990
Limimaricola pyoseonensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limimaricola;s__Limimaricola pyoseonensis	g__Limimaricola	s__Limimaricola pyoseonensis	RS_GCF_900102015.1	f	aerobe	aerobe	2989
Pseudomonas furukawaii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F furukawaii	g__Pseudomonas_F	s__Pseudomonas_F furukawaii	RS_GCF_002355475.1	f	aerobe	aerobe	2986
Lachnoanaerobaculum orale	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum orale	g__Lachnoanaerobaculum	s__Lachnoanaerobaculum orale	RS_GCF_003862485.1	f	anaerobe	anaerobe	2984
Dialister succinatiphilus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	g__Dialister	s__Dialister succinatiphilus	RS_GCF_000242435.1	f	anaerobe	anaerobe	2982
Desulfonatronum thiosulfatophilum	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum thiosulfatophilum	g__Desulfonatronum	s__Desulfonatronum thiosulfatophilum	RS_GCF_900104215.1	f	anaerobe	anaerobe	2981
Aequorivita sublithincola	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sublithincola	g__Aequorivita	s__Aequorivita sublithincola	RS_GCF_000265385.1	f	obligate aerobe	aerobe	2977
Roseateles aquatilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Roseateles_A;s__Roseateles_A aquatilis	g__Roseateles_A	s__Roseateles_A aquatilis	RS_GCF_002205645.1	f	aerobe	aerobe	2971
Jiangella alba	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Jiangellales;f__Jiangellaceae;g__Jiangella;s__Jiangella alba	g__Jiangella	s__Jiangella alba	RS_GCF_900106035.1	f	aerobe	aerobe	2960
Nocardiopsis synnemataformans	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis synnemataformans	g__Nocardiopsis	s__Nocardiopsis synnemataformans	GB_GCA_000340945.1	f	microaerophile	aerobe	2957
Dysgonomonas macrotermitis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas macrotermitis	g__Dysgonomonas	s__Dysgonomonas macrotermitis	RS_GCF_900128985.1	f	anaerobe	anaerobe	2957
Gemmatimonas phototrophica	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas phototrophica	g__Gemmatimonas	s__Gemmatimonas phototrophica	RS_GCF_000695095.2	f	microaerophile	aerobe	2952
Laceyella sediminis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Laceyella;s__Laceyella sediminis	g__Laceyella	s__Laceyella sediminis	RS_GCF_003003125.1	f	aerobe	aerobe	2951
Aerococcus suis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus suis	g__Aerococcus	s__Aerococcus suis	RS_GCF_900176325.1	f	aerobe,microaerophile,facultative anaerobe	aerobe	2950
Galactobacter valiniphilus	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Galactobacter;s__Galactobacter valiniphilus	g__Galactobacter	s__Galactobacter valiniphilus	RS_GCF_003575975.1	f	aerobe	aerobe	2948
Geomonas soli	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhizobacter;s__Rhizobacter soli	g__Rhizobacter	s__Rhizobacter soli	RS_GCF_003852895.1	f	facultative anaerobe	aerobe	2948
Lysinibacillus alkalisoli	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Metalysinibacillus;s__Metalysinibacillus alkalisoli	g__Metalysinibacillus	s__Metalysinibacillus alkalisoli	GB_GCA_014643595.1	f	aerobe	aerobe	2947
Desulfonatronum thioautotrophicum	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum thioautotrophicum	g__Desulfonatronum	s__Desulfonatronum thioautotrophicum	RS_GCF_000934745.1	f	anaerobe	anaerobe	2940
Veillonella magna	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__Veillonella_A magna	g__Veillonella_A	s__Veillonella_A magna	RS_GCF_000428745.1	f	anaerobe	anaerobe	2939
Methanoculleus thermophilus	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus thermophilus	g__Methanoculleus	s__Methanoculleus thermophilus	RS_GCF_001571405.1	f	anaerobe	anaerobe	2935
Methanosphaera cuniculi	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera cuniculi	g__Methanosphaera	s__Methanosphaera cuniculi	RS_GCF_003149675.1	f	anaerobe	anaerobe	2933
Planosporangium mesophilum	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Planosporangium;s__Planosporangium mesophilum	g__Planosporangium	s__Planosporangium mesophilum	RS_GCF_011947235.1	f	aerobe	aerobe	2933
Suttonella ornithocola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella ornithocola	g__Suttonella	s__Suttonella ornithocola	RS_GCF_001889065.1	f	aerobe,microaerophile	aerobe	2932
Thiothrix caldifontis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__Thiothrix caldifontis	g__Thiothrix	s__Thiothrix caldifontis	RS_GCF_900107695.1	f	aerobe	aerobe	2932
Motilibacter rhizosphaerae	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__RP-AC37;f__Motilibacteraceae;g__Motilibacter;s__Motilibacter rhizosphaerae	g__Motilibacter	s__Motilibacter rhizosphaerae	RS_GCF_004216915.1	f	aerobe	aerobe	2930
Actinomadura alba	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Actinomadura_C;s__Actinomadura_C alba	g__Actinomadura_C	s__Actinomadura_C alba	RS_GCF_014323705.1	f	aerobe	aerobe	2929
Dialister micraerophilus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister_B;s__Dialister_B micraerophilus	g__Dialister_B	s__Dialister_B micraerophilus	RS_GCF_000194985.1	f	anaerobe	anaerobe	2929
Ornithinicoccus halotolerans	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinicoccus_A;s__Ornithinicoccus_A halotolerans	g__Ornithinicoccus_A	s__Ornithinicoccus_A halotolerans	RS_GCF_009602535.1	f	aerobe	aerobe	2927
Insolitispirillum peregrinum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Insolitispirillum;s__Insolitispirillum peregrinum	g__Insolitispirillum	s__Insolitispirillum peregrinum	RS_GCF_900156605.1	f	aerobe	aerobe	2924
Helicobacter muridarum	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A muridarum	g__Helicobacter_A	s__Helicobacter_A muridarum	RS_GCF_000765805.2	f	microaerophile	aerobe	2922
Klebsiella aerogenes	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes	g__Klebsiella	s__Klebsiella aerogenes	RS_GCF_000215745.1	f	aerobe	aerobe	2922
Arthrobacter pigmenti	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_D;s__Arthrobacter_D pigmenti	g__Arthrobacter_D	s__Arthrobacter_D pigmenti	RS_GCF_011927905.1	f	aerobe	aerobe	2917
Gordonibacter urolithinfaciens	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens	g__Gordonibacter	s__Gordonibacter urolithinfaciens	RS_GCF_900199375.1	f	anaerobe	anaerobe	2909
Chloroflexus aggregans	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexus aggregans	g__Chloroflexus	s__Chloroflexus aggregans	RS_GCF_000021945.1	f	anaerobe	anaerobe	2909
Alteribacillus iranensis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_H;f__Marinococcaceae;g__Alteribacillus_A;s__Alteribacillus_A iranensis	g__Alteribacillus_A	s__Alteribacillus_A iranensis	RS_GCF_900113025.1	f	aerobe	aerobe	2908
Leucobacter salsicius	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter salsicius	g__Leucobacter	s__Leucobacter salsicius	RS_GCF_000350525.1	f	aerobe	aerobe	2902
Tepidibacter formicigenes	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Tepidibacter;s__Tepidibacter formicigenes	g__Tepidibacter	s__Tepidibacter formicigenes	RS_GCF_900142235.1	f	anaerobe	anaerobe	2900
Actinopolymorpha cephalotaxi	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Actinopolymorphaceae;g__Actinopolymorpha;s__Actinopolymorpha cephalotaxi	g__Actinopolymorpha	s__Actinopolymorpha cephalotaxi	RS_GCF_013408535.1	f	aerobe	aerobe	2894
Saccharopolyspora antimicrobica	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora antimicrobica	g__Saccharopolyspora	s__Saccharopolyspora antimicrobica	RS_GCF_003635025.1	f	aerobe	aerobe	2892
